"school_name","ls","p"
"BEN FRANKLIN ELEMENTARY SCHOOL",0.493208663327877,0.000411969029231528
"BEN FRANKLIN MIDDLE SCHOOL",0.73750581382304,0.000543201099027055
"BENJAMIN BANNEKER ACADEMY",0.719652060196911,0.000677755499703482
"BENJAMIN FRANKLIN HIGH SCHOOL FOR FINANCE AND INFORMATION TECHNOLOGY",0.452351964006784,0.000327249591768593
"BENJAMIN N CARDOZO HIGH SCHOOL",0.236984969745378,0.00300837061265443
"BENNETT PARK MONTESSORI SCHOOL",0.44265087491045,0.000520775365580984
"BIG TREE ELEMENTARY SCHOOL",1.04064474113793,0.000437717093558499
"BILINGUAL BICULTURAL SCHOOL (THE)",0.781853309562755,0.000238377240704533
"BILINGUAL CENTER",0.515293052957015,0.000388712713065232
"BLASDELL ELEMENTARY SCHOOL",0.944367967377084,0.000356319986976463
"BLUEPRINT MIDDLE SCHOOL",0.21033630479535,0.000555659839830428
"BOSTON VALLEY ELEMENTARY SCHOOL",1.31489924170319,0.000190203442931492
"BOYS AND GIRLS HIGH SCHOOL",0.77668055323836,0.000357150569696688
"BRIARWOOD SCHOOL",0.84233905141181,0.000140368479718001
"BRIGHTER CHOICE COMMUNITY SCHOOL",0.426007560707468,0.000207645680056214
"BRIGHTON HIGH SCHOOL",0.6516902025516,0.000972612365383306
"BRILLA COLLEGE PREP CS-VERITAS",0.416513908724562,0.000135384983396651
"BRILLA COLLEGE PREPARATORY CHARTER SCHOOL",0.457441779936346,0.000475093315968617
"BROCKPORT HIGH SCHOOL",0.863102670535549,0.000872111856236098
"BRONX ACADEMY FOR SOFTWARE ENGINEERING (BASE)",0.238576065308838,0.000343030663452865
"BRONX ACADEMY OF HEALTH CAREERS",0.32350920374126,0.000299840362001173
"BRONX ACADEMY OF PROMISE CHARTER SCHOOL",0.383372721894286,0.000497519049414688
"BRONX AEROSPACE HIGH SCHOOL",0.238109999011759,0.000255819477829255
"BRONX ALLIANCE MIDDLE SCHOOL",0.486931416510978,0.000249174816067457
"BRONX ARENA HIGH SCHOOL",0.315146662253118,0.000121265077152829
"BRONX BRIDGES HIGH SCHOOL",0.465858283718404,0.000265786470471954
"BRONX CAREER AND COLLEGE PREPARATORY HIGH SCHOOL",0.359543450105055,0.000224257334460711
"BRONX CENTER FOR SCIENCE AND MATHEMATICS",0.276435579595312,0.00037293164138096
"BRONX CHARTER SCH FOR EXCELLENCE 2",0.279546433477993,0.000194356356532616
"BRONX CHARTER SCH FOR EXCELLENCE 3",0.566973974948386,0.000194356356532616
"BRONX CHARTER SCH FOR EXCELLENCE 4",0.565282238895588,8.72111856236098e-05
"BRONX CHARTER SCHOOL FOR BETTER LEARNING",0.805144096738485,0.000452667582522546
"BRONX CHARTER SCHOOL FOR CHILDREN",0.460283000349406,0.00034718357705399
"BRONX CHARTER SCHOOL FOR EXCELLENCE",0.298901148461191,0.000668619089781009
"BRONX CHARTER SCHOOL FOR THE ARTS",0.481195420184558,0.000357981152416913
"BRONX CHARTER SCHOOL-BETTER LRNING 2",0.870462242424858,0.000245852485186557
"BRONX COLLABORATIVE HIGH SCHOOL",0.274325025993804,0.00046180399244502
"BRONX COLLELGIATE ACADEMY",0.389836981334341,0.000323096678167469
"BRONX COMMUNITY CHARTER SCHOOL",0.297305129911999,0.000422766604594451
"BRONX COMMUNITY HIGH SCHOOL",0.414091051833509,0.000126248573474178
"BRONX COMPASS HIGH SCHOOL",0.287338275940761,0.000328080174488818
"BRONX DANCE ACADEMY SCHOOL",0.479246933740635,0.000226749082621386
"BRONX DELTA SCHOOL",0.182013335654815,0.000242530154305658
"BRONX DESIGN AND CONSTRUCTION ACADEMY",0.432955259877006,0.000383729216743883
"BRONX EARLY COLLEGE ACADEMY FOR TEACHING AND LEARNING",0.365244388120583,0.000428580683636025
"BRONX ENGINEERING AND TECHNOLOGY ACADEMY",0.295555834196903,0.000310637937364096
"BRONX ENVISION ACADEMY",0.35515600611173,0.000348014159774214
"BRONX GLOBAL LEARNING INSTITUTE FOR GIRLS CHARTER SCHOOL",0.415433040781414,0.000350505907934889
"BRONX GREEN MIDDLE SCHOOL",0.119771599608441,0.000335555418970842
"BRONX GUILD HIGH SCHOOL",0.281632748414597,0.000421936021874227
"BRONX HAVEN HIGH SCHOOL",0.389360240069066,0.000125417990753953
"BRONX HEALTH SCIENCES HIGH SCHOOL",0.297612141926908,0.000246683067906782
"BRONX HIGH SCHOOL FOR MEDICAL SCIENCE",0.277932510693118,0.000350505907934889
"BRONX HIGH SCHOOL FOR THE VISUAL ARTS",0.176703289630444,0.000392035043946132
"BRONX HIGH SCHOOL FOR WRITING AND COMMUNICATION ARTS",0.279610847579067,0.000263294722311279
"BRONX HIGH SCHOOL OF BUSINESS",0.415506777496927,0.000228410248061835
"BRONX HIGH SCHOOL OF SCIENCE",0.806331066341933,0.00250835981507906
"BRONX HIGH SCHOOL-LAW AND COMMUNITY SERVICE",0.349575904851477,0.000337216584411291
"BRONX INTERNATIONAL HIGH SCHOOL",0.458961335045768,0.000338047167131516
"BRONX LAB SCHOOL",0.271714743164405,0.000299840362001173
"BRONX LATIN SCHOOL",0.465563391091301,0.000488382639492215
"BRONX LEADERSHIP ACADEMY HIGH SCHOOL",0.393387719146731,0.000451836999802321
"BRONX LEADERSHIP ACADEMY II HIGH SCHOOL",0.435048285437791,0.000423597187314676
"BRONX LIGHTHOUSE CHARTER SCHOOL",0.427099489409977,0.000560643336151777
"BRONX LITTLE SCHOOL",0.296278373634717,0.000241699571585433
"BRONX MATHEMATICS PREPARATORY SCHOOL (THE)",0.34369245899757,0.000191034025651717
"BRONX PARK MIDDLE SCHOOL",0.137972452497894,0.000339708332571966
"BRONX PREPARATORY CHARTER SCHOOL",0.443859132420836,0.000586391400478748
"BRONX REGIONAL HIGH SCHOOL",0.285656209248278,0.000130401487075302
"BRONX RIVER HIGH SCHOOL",0.242553790577892,0.000354658821536013
"BRONX SCHOOL FOR CONTINUOUS LEARNING",0.279172367718586,0.000263294722311279
"BRONX SCHOOL FOR LAW, GOVERNMENT AND JUSTICE",0.44382323664052,0.000626259371049541
"BRONX SCHOOL OF LAW AND FINANCE",0.374189790360425,0.000299009779280948
"BRONX STUDIO SCHOOL FOR WRITERS AND ARTISTS",0.486106425668725,0.000524097696461884
"BRONX THEATRE HIGH SCHOOL",0.33670398360003,0.000293195700239374
"BRONX WRITING ACADEMY",0.375576443838145,0.000331402505369717
"BRONXDALE HIGH SCHOOL",0.15808960523603,0.000381237468583209
"BRONXWOOD PREPARATORY ACADEMY (THE)",0.420127715137997,0.000300670944721398
"BROOKLYN ACADEMY HIGH SCHOOL",0.86792588028234,0.000164455378604521
"BROOKLYN ACADEMY OF GLOBAL FINANCE (THE)",0.519261788131046,8.88723510640595e-05
"BROOKLYN ACADEMY OF SCIENCE AND THE ENVIRONMENT",0.666533722419699,0.000313960268244995
"BROOKLYN ARBOR ELEMENTARY SCHOOL",0.337444136011706,0.000483399143170866
"BROOKLYN ARTS AND SCIENCE ELEMENTARY SCHOOL",0.150242661033681,0.000271600549513528
"BROOKLYN ASCEND CHARTER SCHOOL",1.08032453236625,0.00127743622370583
"BROOKLYN BRIDGE ACADEMY",0.751712608290376,0.000154488385961823
"BROOKLYN BROWNSTONE SCHOOL",0.527811996330205,0.000209306845496664
"BROOKLYN CHARTER SCHOOL (THE)",0.648787439345236,0.000173591788526995
"BROOKLYN COLLEGE ACADEMY",0.52372779380278,0.000546523429907955
"BROOKLYN COLLEGIATE-A COLLEGE BOARD SCHOOL",0.805812572267638,0.000199339852853965
"BROOKLYN COMMUNITY HIGH SCH-COMMUNICATION, ARTS & MEDIA",0.573083589379113,0.000352997656095564
"BROOKLYN DEMOCRACY ACADEMY",0.741886302449249,0.000162794213164072
"BROOKLYN DREAMS CHARTER SCHOOL",0.437757149702865,0.000515791869259635
"BROOKLYN EAST COLLEGIATE CHARTER SCHOOL",0.928907616676197,0.000257480643269705
"BROOKLYN EMERGING LEADERS ACADEMY CS",0.625744530263612,9.63475955460832e-05
"BROOKLYN ENVIRONMENTAL EXPLORATION SCHOOL (BEES)",0.617676160749722,8.22276893022607e-05
"BROOKLYN EXCELSIOR CHARTER SCHOOL",0.715009005371009,0.000524097696461884
"BROOKLYN FRONTIERS HIGH SCHOOL",0.493338042124237,0.0001436908105989
"BROOKLYN GARDENS ELEMENTARY SCHOOL",0.53100936188193,0.000220935003579812
"BROOKLYN GENERATION SCHOOL",0.752521294657185,0.000156980134122498
"BROOKLYN HIGH SCHOOL FOR LAW AND TECHNOLOGY",0.425468386060302,0.000500010797575363
"BROOKLYN HIGH SCHOOL FOR LEADERSHIP AND COMMUNITY",0.585536342414908,0.000141199062438225
"BROOKLYN HIGH SCHOOL OF THE ARTS",0.428452106275144,0.000787392418773163
"BROOKLYN INSTITUTE FOR LIBERAL ARTS",0.908541357309178,0.000340538915292191
"BROOKLYN INTERNATIONAL HIGH SCHOOL AT WATERS EDGE",0.108045393133209,0.000289873369358475
"BROOKLYN LAB SCHOOL",0.157525714207298,0.00037293164138096
"BROOKLYN LABORATORY CHARTER SCHOOL",0.667772473876993,0.000570610328794476
"BROOKLYN LANDMARK ELEMENTARY SCHOOL",0.653828323319333,0.000280736959436001
"BROOKLYN LATIN SCHOOL (THE)",0.530802950833049,0.000582238486877624
"BROOKLYN PREPARATORY HIGH SCHOOL",0.367318402556162,0.000437717093558499
"BROOKLYN PROSPECT CHARTER SCHOOL",0.164219121553133,0.000642040442733813
"BROOKLYN PROSPECT CHARTER-CSD 13",0.230671488813917,0.000582238486877624
"BROOKLYN SCHOLARS CHARTER SCHOOL",0.487534345439835,0.000578085573276499
"BROOKLYN SCHOOL FOR GLOBAL STUDIES",0.285443938938823,0.000205984514615764
"BROOKLYN SCHOOL FOR MATH AND RESEARCH (THE)",0.273145685471794,0.000230071413502285
"BROOKLYN SCHOOL FOR MUSIC & THEATER",0.689924255812117,0.000246683067906782
"BROOKLYN SCHOOL OF INQUIRY",0.643833513619931,0.000443531172600073
"BROOKLYN SCIENCE AND ENGINEERING ACADEMY",1.06598081289975,0.000264125305031504
"BROOKLYN SECONDARY SCHOOL FOR COLLABORATIVE STUDIES",0.114031100093274,0.000570610328794476
"BROOKLYN STUDIO SECONDARY SCHOOL",0.23904351340508,0.00077493367796979
"BROOKLYN TECHNICAL HIGH SCHOOL",0.692801042700729,0.00493532252357609
"BROOKLYN THEATRE ARTS HIGH SCHOOL",0.803508050873414,0.00028572045575735
"BROOKLYN URBAN GARDEN CHARTER SCHOOL",0.136226016151767,0.000237546657984309
"BROOKS HILL SCHOOL",0.986273573189681,0.000534895271824807
"BROOKSIDE ELEMENTARY SCHOOL CAMPUS",0.513642352342656,0.000303993275602297
"BROOKVIEW SCHOOL",0.522812054094308,0.000120434494432604
"BROOME STREET ACADEMY CHARTER HIGH SCHOOL",0.360732723571118,0.000246683067906782
"BROWNSVILLE ACADEMY HIGH SCHOOL",0.815808059912259,8.88723510640595e-05
"BROWNSVILLE ASCEND CHARTER SCHOOL",0.898467107673211,0.000872942438956323
"BROWNSVILLE COLLABORATIVE MIDDLE SCHOOL",0.547737954764764,0.000231732578942735
"BROWNSVILLE COLLEGIATE  CHARTER SCHOOL",0.55903870134757,0.000293195700239374
"BUCKMAN HEIGHTS ELEMENTARY SCHOOL",0.412143116759352,0.000300670944721398
"BUFFALO ACADEMY FOR THE VISUAL & PERFORMING ARTS",0.356674451304034,0.000601341889442795
"BUFFALO ACADEMY OF SCIENCE CHARTER SCHOOL",0.498009599577857,0.000582238486877624
