"dist","school","year","total","race","count"
4,"P.S. 112 Jose Celso Barbosa","2019-20",322,"n_black",70
4,"P.S. 146 Ann M. Short","2019-20",389,"n_black",98
4,"P.S. 155 William Paca","2019-20",244,"n_black",31
4,"P.S. 171 Patrick Henry","2019-20",765,"n_black",189
4,"The Bilingual Bicultural School","2019-20",296,"n_black",16
4,"P.S. 206 Jose Celso Barbosa","2019-20",454,"n_black",103
4,"M.S. 224 Manhattan East School for Arts & Academic","2019-20",208,"n_black",64
4,"The Judith S. Kaye School","2019-20",147,"n_black",63
4,"Esperanza Preparatory Academy","2019-20",525,"n_black",62
4,"Mosaic Preparatory Academy","2019-20",254,"n_black",105
4,"Renaissance School of the Arts","2019-20",202,"n_black",88
4,"Manhattan Center for Science and Mathematics","2019-20",1647,"n_black",322
4,"Park East High School","2019-20",380,"n_black",100
4,"Central Park East I","2019-20",174,"n_black",21
4,"Central Park East High School","2019-20",512,"n_black",127
4,"Young Women's Leadership School","2019-20",474,"n_black",122
4,"Heritage School, The","2019-20",311,"n_black",79
4,"Isaac Newton Middle School for Math & Science","2019-20",281,"n_black",59
4,"Central Park East II","2019-20",466,"n_black",147
5,"P.S. 030 Hernandez/Hughes","2019-20",236,"n_black",103
5,"P.S. 036 Margaret Douglas","2019-20",374,"n_black",136
5,"P.S. 046 Arthur Tappan","2019-20",557,"n_black",269
5,"P.S. 092 Mary McLeod Bethune","2019-20",243,"n_black",135
5,"P.S. 123 Mahalia Jackson","2019-20",461,"n_black",225
5,"P.S. 125 Ralph Bunche","2019-20",303,"n_black",106
5,"P.S. 129 John H. Finley","2019-20",377,"n_black",191
5,"P.S. 133 Fred R Moore","2019-20",225,"n_black",104
5,"Eagle Academy for Young Men of Harlem","2019-20",382,"n_black",250
5,"P.S. 154 Harriet Tubman","2019-20",282,"n_black",166
5,"The Urban Assembly School for Global Commerce","2019-20",233,"n_black",104
5,"P.S. 161 Pedro Albizu Campos","2019-20",762,"n_black",157
5,"P.S. 175 Henry H Garnet","2019-20",343,"n_black",181
5,"P.S. 194 Countee Cullen","2019-20",185,"n_black",101
5,"P.S. 197 John B. Russwurm","2019-20",289,"n_black",171
5,"P.S. 200- The James McCune Smith School","2019-20",375,"n_black",229
5,"Harlem Renaissance High School","2019-20",213,"n_black",110
5,"Urban Assembly Academy for Future Leaders","2019-20",103,"n_black",60
5,"Mott Hall High School","2019-20",239,"n_black",90
5,"Thurgood Marshall Academy Lower School","2019-20",206,"n_black",158
5,"Columbia Secondary School","2019-20",698,"n_black",129
5,"Urban Assembly School for the Performing Arts","2019-20",380,"n_black",193
5,"Frederick Douglass Academy","2019-20",1072,"n_black",704
5,"New Design Middle School","2019-20",138,"n_black",79
5,"Teachers College Community School","2019-20",374,"n_black",160
5,"Thurgood Marshall Academy for Learning and Social","2019-20",541,"n_black",363
5,"High School for Mathematics, Science and Engineeri","2019-20",485,"n_black",37
6,"P.S. 004 Duke Ellington","2019-20",499,"n_black",44
6,"P.S. 005 Ellen Lurie","2019-20",556,"n_black",36
6,"P.S. 008 Luis Belliard","2019-20",480,"n_black",8
6,"P.S. 018 Park Terrace","2019-20",349,"n_black",9
6,"P.S. 028 Wright Brothers","2019-20",532,"n_black",81
6,"P.S. 048 P.O. Michael J. Buczek","2019-20",452,"n_black",10
6,"Harold O. Levy School","2019-20",268,"n_black",12
6,"P.S. 098 Shorac Kappock","2019-20",414,"n_black",8
6,"Dos Puentes Elementary School","2019-20",415,"n_black",9
6,"P.S. 115 Alexander Humboldt","2019-20",447,"n_black",3
6,"P.S. 128 Audubon","2019-20",604,"n_black",21
6,"P.S. 132 Juan Pablo Duarte","2019-20",205,"n_black",6
6,"J.H.S. 143 Eleanor Roosevelt","2019-20",222,"n_black",12
6,"P.S. 152 Dyckman Valley","2019-20",544,"n_black",14
6,"P.S. 153 Adam Clayton Powell","2019-20",490,"n_black",81
6,"P.S. 173","2019-20",505,"n_black",11
6,"Professor Juan Bosch Public School","2019-20",293,"n_black",6
6,"P.S./I.S. 187 Hudson Cliffs","2019-20",785,"n_black",30
6,"P.S. 189","2019-20",659,"n_black",13
6,"P.S. 192 Jacob H. Schiff","2019-20",341,"n_black",39
6,"Hamilton Grange Middle School","2019-20",321,"n_black",32
6,"P.S./I.S. 210 - Twenty-first Century Academy for C","2019-20",430,"n_black",5
6,"Inwood Early College for Health and Information Te","2019-20",459,"n_black",44
6,"The Mott Hall School","2019-20",290,"n_black",24
6,"Paula Hedbavny School","2019-20",521,"n_black",18
6,"City College Academy of the Arts","2019-20",612,"n_black",24
6,"Amistad Dual Language School","2019-20",427,"n_black",8
6,"Muscota","2019-20",302,"n_black",7
6,"M.S. 319 - Maria Teresa","2019-20",386,"n_black",9
6,"Middle School 322","2019-20",325,"n_black",4
6,"M.S. 324 - Patria Mirabal","2019-20",319,"n_black",33
6,"Community Math & Science Prep","2019-20",167,"n_black",21
6,"Community Health Academy of the Heights","2019-20",695,"n_black",52
6,"Washington Heights Expeditionary Learning School","2019-20",890,"n_black",25
6,"Harbor Heights","2019-20",123,"n_black",0
6,"Washington Heights Academy","2019-20",579,"n_black",9
6,"Hamilton Heights School","2019-20",160,"n_black",32
6,"High School for Excellence and Innovation","2019-20",189,"n_black",13
6,"The College Academy","2019-20",367,"n_black",27
6,"High School for Media and Communications","2019-20",350,"n_black",27
6,"High School for Law and Public Service","2019-20",445,"n_black",71
6,"High School for Health Careers and Sciences","2019-20",401,"n_black",65
6,"Castle Bridge School","2019-20",189,"n_black",9
6,"I.S. 528 Bea Fuller Rodgers School","2019-20",248,"n_black",2
6,"A. Philip Randolph Campus High School","2019-20",1409,"n_black",411
6,"Gregorio Luperon High School for Science and Mathe","2019-20",521,"n_black",0
7,"P.S. 001 Courtlandt School","2019-20",621,"n_black",143
7,"P.S. 5 Port Morris","2019-20",663,"n_black",174
7,"P.S. 018 John Peter Zenger","2019-20",559,"n_black",157
7,"P.S. 025 Bilingual School","2019-20",531,"n_black",51
7,"P.S./M.S. 029 Melrose School","2019-20",795,"n_black",264
7,"P.S. 030 Wilton","2019-20",527,"n_black",105
7,"P.S./M.S. 031 The William Lloyd Garrison","2019-20",691,"n_black",189
7,"P.S. 043 Jonas Bronck","2019-20",414,"n_black",101
7,"P.S. 049 Willis Avenue","2019-20",651,"n_black",168
7,"P.S. 065 Mother Hale Academy","2019-20",357,"n_black",112
7,"J.H.S. 151 Lou Gehrig","2019-20",189,"n_black",51
7,"P.S. 154 Jonathan D. Hyatt","2019-20",302,"n_black",122
7,"P.S. 157 Grove Hill","2019-20",593,"n_black",147
7,"P.S. 161 Juan Ponce De Leon School","2019-20",453,"n_black",91
7,"P.S. 179","2019-20",312,"n_black",61
7,"South Bronx Preparatory: A College Board School","2019-20",652,"n_black",152
7,"The Laboratory School of Finance and Technology: X","2019-20",683,"n_black",113
7,"P.S./I.S. 224","2019-20",281,"n_black",75
7,"H.E.R.O. High (Health, Education, and Research Occ","2019-20",532,"n_black",194
7,"P.S. 277","2019-20",438,"n_black",110
7,"South Bronx Academy for Applied Media","2019-20",216,"n_black",68
7,"Academy of Public Relations","2019-20",250,"n_black",59
7,"International Community High School","2019-20",410,"n_black",63
7,"Academy of Applied Mathematics and Technology","2019-20",301,"n_black",83
7,"Concourse Village Elementary School","2019-20",339,"n_black",108
7,"Young Leaders Elementary School","2019-20",248,"n_black",46
7,"Jill Chaifetz Transfer High School","2019-20",209,"n_black",57
7,"Bronx Haven High School","2019-20",169,"n_black",41
7,"Community School for Social Justice","2019-20",310,"n_black",79
7,"Mott Haven Village Preparatory High School","2019-20",302,"n_black",87
7,"University Heights Secondary School","2019-20",581,"n_black",144
7,"Hostos-Lincoln Academy of Science","2019-20",535,"n_black",140
7,"Bronx Design and Construction Academy","2019-20",382,"n_black",106
7,"Bronx Leadership Academy II High School","2019-20",496,"n_black",134
7,"Learning through Play Pre-K Center","2019-20",213,"n_black",53
7,"Careers in Sports High School","2019-20",499,"n_black",137
7,"The Urban Assembly Bronx Academy of Letters","2019-20",586,"n_black",189
7,"Mott Haven Community High School","2019-20",244,"n_black",72
7,"I.S. 584","2019-20",247,"n_black",56
7,"Alfred E. Smith Career and Technical Education Hig","2019-20",435,"n_black",107
7,"Health Opportunities High School","2019-20",476,"n_black",166
8,"P.S. X014 Senator John Calandra","2019-20",563,"n_black",38
8,"P.S. 036 Unionport","2019-20",749,"n_black",67
8,"P.S. 048 Joseph R. Drake","2019-20",639,"n_black",150
8,"P.S. 062 Inocensio Casanova","2019-20",619,"n_black",106
8,"P.S. 069 Journey Prep School","2019-20",613,"n_black",102
8,"P.S. 071 Rose E. Scala","2019-20",1455,"n_black",65
8,"P.S. 072 Dr. William Dorney","2019-20",732,"n_black",158
8,"P.S. 75 School of Research and Discovery","2019-20",602,"n_black",130
8,"P.S. 093 Albert G. Oliver","2019-20",393,"n_black",149
8,"P.S. 100 Isaac Clason","2019-20",542,"n_black",146
8,"M.S. X101 Edward R. Byrne","2019-20",545,"n_black",51
8,"P.S. 107","2019-20",578,"n_black",185
8,"The Dr. Emmett W. Bassett School","2019-20",743,"n_black",80
8,"J.H.S. 123 James M. Kieran","2019-20",490,"n_black",86
8,"P.S. 130 Abram Stevens Hewitt","2019-20",395,"n_black",80
8,"J.H.S. 131 Albert Einstein","2019-20",446,"n_black",141
8,"P.S. 138 Samuel Randall","2019-20",622,"n_black",170
8,"P.S. X140 The Eagle School","2019-20",553,"n_black",182
8,"P.S. 146 Edward Collins","2019-20",394,"n_black",142
8,"P.S. 152 Evergreen","2019-20",767,"n_black",114
8,"P.S. 182","2019-20",682,"n_black",153
8,"Bronx Studio School for Writers and Artists","2019-20",611,"n_black",124
8,"Women's Academy of Excellence","2019-20",230,"n_black",77
8,"Renaissance High School for Musical Theater and th","2019-20",431,"n_black",100
8,"M.S. 301 Paul L. Dunbar","2019-20",199,"n_black",95
8,"M.S. 302 Luisa Dessus Cruz","2019-20",484,"n_black",89
8,"P.S. 304 Early Childhood School","2019-20",519,"n_black",44
8,"Millennium Art Academy","2019-20",406,"n_black",105
8,"Pelham Lab High School","2019-20",450,"n_black",101
8,"The Longwood Academy of Discovery","2019-20",582,"n_black",121
8,"The School for Inquiry and Social Justice","2019-20",494,"n_black",102
8,"Schuylerville Preparatory High School","2019-20",383,"n_black",98
8,"Bronx River High School","2019-20",460,"n_black",120
8,"Archimedes Academy for Math, Science and Technolog","2019-20",593,"n_black",165
8,"Urban Institute of Mathematics","2019-20",363,"n_black",38
8,"The Bronx Mathematics Preparatory School","2019-20",202,"n_black",77
8,"Antonia Pantoja Preparatory Academy: A College Boa","2019-20",396,"n_black",67
8,"Bronx Community High School","2019-20",136,"n_black",47
8,"Bronx Delta School","2019-20",440,"n_black",60
8,"Herbert H. Lehman High School","2019-20",898,"n_black",272
8,"The Hunts Point School","2019-20",289,"n_black",69
8,"Bronx Bridges High School","2019-20",341,"n_black",20
8,"Soundview Academy for Culture and Scholarship","2019-20",374,"n_black",108
8,"Gotham Collaborative High School","2019-20",485,"n_black",149
8,"Mott Hall Community School","2019-20",342,"n_black",56
8,"Longwood Preparatory Academy","2019-20",328,"n_black",100
8,"Bronx Arena High School","2019-20",195,"n_black",66
8,"Westchester Square Academy","2019-20",508,"n_black",121
8,"School for Tourism and Hospitality","2019-20",249,"n_black",79
8,"Bronx Compass High School","2019-20",374,"n_black",90
8,"Blueprint Middle School","2019-20",636,"n_black",66
8,"P.S. 583","2019-20",265,"n_black",17
9,"P.S./M.S. 004 Crotona Park West","2019-20",468,"n_black",239
9,"P.S. 011 Highbridge","2019-20",558,"n_black",152
9,"J.H.S. 022 Jordan L. Mott","2019-20",389,"n_black",95
9,"P.S. 028 Mount Hope","2019-20",700,"n_black",143
9,"P.S. 035 Franz Siegel","2019-20",531,"n_black",137
9,"P.S. 042 Claremont","2019-20",371,"n_black",157
9,"P.S. 053 Basheer Quisim","2019-20",899,"n_black",262
9,"P.S. 055 Benjamin Franklin","2019-20",611,"n_black",295
9,"P.S. 058","2019-20",394,"n_black",84
9,"P.S. 063 Author's Academy","2019-20",532,"n_black",191
9,"P.S. 070 Max Schoenfeld","2019-20",1031,"n_black",230
9,"P.S. 073 Bronx","2019-20",567,"n_black",147
9,"P.S. X088 - S. Silverstein Little Sparrow School","2019-20",123,"n_black",25
9,"P.S. 109 Sedgwick","2019-20",572,"n_black",125
9,"P.S. 110 Theodore Schoenfeld","2019-20",400,"n_black",136
9,"P.S. X114 - Luis Llorens Torres Schools","2019-20",671,"n_black",127
9,"I.S. 117 Joseph H. Wade","2019-20",443,"n_black",78
9,"P.S. 126 Dr Marjorie H Dunbar","2019-20",577,"n_black",121
9,"Mott Hall III","2019-20",340,"n_black",114
9,"P.S. 132 Garret A. Morgan","2019-20",379,"n_black",170
9,"P.S. 163 Arthur A. Schomburg","2019-20",428,"n_black",155
9,"P.S. 170","2019-20",218,"n_black",44
9,"P.S. 199X - The Shakespeare School","2019-20",663,"n_black",182
9,"P.S. 204 Morris Heights","2019-20",621,"n_black",167
9,"Kappa","2019-20",337,"n_black",176
9,"P.S./I.S. 218 Rafael Hernandez Dual Language Magne","2019-20",1043,"n_black",47
9,"I.S. 219 New Venture School","2019-20",330,"n_black",121
9,"Bronx Collegiate Academy","2019-20",350,"n_black",89
9,"I.S. 229 Roland Patterson","2019-20",241,"n_black",72
9,"Eagle Academy for Young Men","2019-20",494,"n_black",263
9,"I.S. 232","2019-20",457,"n_black",100
9,"P.S. 236 Langston Hughes","2019-20",317,"n_black",63
9,"Urban Assembly School for Applied Math and Science","2019-20",599,"n_black",166
9,"Eximius College Preparatory Academy: A College Boa","2019-20",393,"n_black",128
9,"Mott Hall Bronx High School","2019-20",356,"n_black",88
9,"Bronx Center for Science and Mathematics","2019-20",441,"n_black",97
9,"Validus Preparatory Academy","2019-20",359,"n_black",126
9,"The New American Academy at Roberto Clemente State","2019-20",624,"n_black",228
9,"The Walton Avenue School","2019-20",476,"n_black",67
9,"Morris Academy for Collaborative Studies","2019-20",432,"n_black",109
9,"I.S. X303 Leadership & Community Service","2019-20",315,"n_black",88
9,"Lucero Elementary School","2019-20",359,"n_black",27
9,"I.S. 313 School of Leadership Development","2019-20",268,"n_black",67
9,"Bronx Writing Academy","2019-20",383,"n_black",112
9,"Bronx Early College Academy for Teaching & Learnin","2019-20",466,"n_black",127
9,"Comprehensive Model School Project M.S. 327","2019-20",708,"n_black",127
9,"New Millennium Bronx Academy of the Arts","2019-20",320,"n_black",121
9,"DreamYard Preparatory School","2019-20",271,"n_black",73
9,"I.S. 339","2019-20",422,"n_black",122
9,"New Directions Secondary School","2019-20",197,"n_black",45
9,"The Highbridge Green School","2019-20",380,"n_black",83
9,"Academy for Language and Technology","2019-20",331,"n_black",0
9,"Bronx International High School","2019-20",375,"n_black",48
9,"School for Excellence","2019-20",249,"n_black",77
9,"Bronx High School of Business","2019-20",303,"n_black",60
9,"Bronx High School for Medical Science","2019-20",427,"n_black",106
9,"The Family School","2019-20",537,"n_black",126
9,"Grant Avenue Elementary School","2019-20",427,"n_black",115
9,"Science and Technology Academy: A Mott Hall School","2019-20",426,"n_black",110
9,"Sheridan Academy for Young Leaders","2019-20",521,"n_black",139
9,"Bronx School for Law, Government and Justice","2019-20",740,"n_black",159
9,"Frederick Douglass Academy III Secondary School","2019-20",333,"n_black",152
9,"Bronx Leadership Academy High School","2019-20",466,"n_black",151
9,"High School for Violin and Dance","2019-20",225,"n_black",74
9,"Mount Eden Children's Academy","2019-20",429,"n_black",79
9,"Claremont International HS","2019-20",363,"n_black",60
9,"Young Women's Leadership School of the Bronx","2019-20",537,"n_black",162
9,"Garden of Learning and Discovery Pre-K Center","2019-20",95,"n_black",26
9,"South Bronx International Middle School","2019-20",96,"n_black",11
9,"M.S. 594","2019-20",252,"n_black",64
13,"P.S. 003 The Bedford Village","2019-20",302,"n_black",217
13,"P.S. 008 Robert Fulton","2019-20",688,"n_black",27
13,"P.S. 009 Teunis G. Bergen","2019-20",937,"n_black",370
13,"P.S. 011 Purvis J. Behan","2019-20",949,"n_black",553
13,"P.S. 020 Clinton Hill","2019-20",539,"n_black",219
13,"P.S. 044 Marcus Garvey","2019-20",124,"n_black",107
13,"P.S. 046 Edward C. Blum","2019-20",251,"n_black",116
13,"P.S. 054 Samuel C. Barnes","2019-20",202,"n_black",105
13,"P.S. 056 Lewis H. Latimer","2019-20",280,"n_black",134
13,"P.S. 067 Charles A. Dorsey","2019-20",222,"n_black",132
13,"P.S. 093 William H. Prescott","2019-20",185,"n_black",117
13,"M.S. 113 Ronald Edmonds Learning Center","2019-20",333,"n_black",218
13,"P.S. 133 William A. Butler","2019-20",726,"n_black",184
13,"P.S. 256 Benjamin Banneker","2019-20",214,"n_black",130
13,"Dr. Susan S. McKinney Secondary School of the Arts","2019-20",301,"n_black",214
13,"M.S. K266 - Park Place Community Middle School","2019-20",166,"n_black",109
13,"P.S. 270 Johann DeKalb","2019-20",94,"n_black",55
13,"P.S. 282 Park Slope","2019-20",584,"n_black",235
13,"P.S. 287 Bailey K. Ashford","2019-20",117,"n_black",76
13,"Satellite East Middle School","2019-20",88,"n_black",65
13,"P.S. 305 Dr. Peter Ray","2019-20",107,"n_black",71
13,"P.S. 307 Daniel Hale Williams","2019-20",367,"n_black",178
13,"Dock Street School for STEAM Studies","2019-20",284,"n_black",183
13,"Urban Assembly School of Music and Art","2019-20",193,"n_black",138
13,"The Urban Assembly Unison School","2019-20",172,"n_black",131
13,"Brooklyn Community Arts & Media High School (BCAM)","2019-20",451,"n_black",304
13,"Science Skills Center High School for Science, Tec","2019-20",591,"n_black",395
13,"Brooklyn Technical High School","2019-20",6040,"n_black",334
13,"Brooklyn International High School","2019-20",338,"n_black",68
13,"The Urban Assembly School for Law and Justice","2019-20",445,"n_black",289
13,"Academy of Arts and Letters","2019-20",523,"n_black",153
13,"ACORN Community High School","2019-20",103,"n_black",78
13,"Urban Assembly Institute of Math and Science for Y","2019-20",475,"n_black",280
13,"Brooklyn Academy High School","2019-20",146,"n_black",121
13,"Gotham Professional Arts Academy","2019-20",152,"n_black",120
13,"Bedford Academy High School","2019-20",392,"n_black",308
13,"George Westinghouse Career and Technical Education","2019-20",753,"n_black",509
13,"Brooklyn High School for Leadership and Community","2019-20",177,"n_black",126
13,"Benjamin Banneker Academy","2019-20",815,"n_black",644
13,"City Polytechnic High School of Engineering, Archi","2019-20",433,"n_black",265
13,"Fort Greene Preparatory Academy","2019-20",209,"n_black",147
13,"District 13 PRE-K Center","2019-20",72,"n_black",4
13,"I.S. 915","2019-20",278,"n_black",114
14,"P.S. 016 Leonard Dunkly","2019-20",193,"n_black",65
14,"P.S. 017 Henry D. Woodworth","2019-20",300,"n_black",20
14,"P.S. 018 Edward Bush","2019-20",184,"n_black",43
14,"P.S. 023 Carter G. Woodson","2019-20",272,"n_black",141
14,"P.S. 031 Samuel F. Dupont","2019-20",619,"n_black",40
14,"P.S. 034 Oliver H. Perry","2019-20",479,"n_black",19
14,"J.H.S. 050 John D. Wells","2019-20",326,"n_black",74
14,"P.S. 059 William Floyd","2019-20",325,"n_black",170
14,"Juan Morel Campos Secondary School","2019-20",482,"n_black",104
14,"P.S. 084 Jose De Diego","2019-20",729,"n_black",43
14,"P.S. 110 The Monitor","2019-20",594,"n_black",9
14,"P.S. 120 Carlos Tapia","2019-20",368,"n_black",74
14,"John Ericsson Middle School 126","2019-20",328,"n_black",75
14,"P.S. 132 The Conselyea School","2019-20",713,"n_black",93
14,"P.S. 147 Isaac Remsen","2019-20",358,"n_black",50
14,"P.S./I.S. 157 The Benjamin Franklin Health & Scien","2019-20",399,"n_black",74
14,"P.S. 196 Ten Eyck","2019-20",309,"n_black",58
14,"P.S. 250 George H. Lindsay","2019-20",407,"n_black",58
14,"P.S. 257 John F. Hylan","2019-20",547,"n_black",116
14,"P.S. 297 Abraham Stockton","2019-20",207,"n_black",74
14,"I.S. 318 Eugenio Maria De Hostos","2019-20",1267,"n_black",216
14,"P.S. 319","2019-20",125,"n_black",2
14,"P.S. 380 John Wayne Elementary","2019-20",534,"n_black",106
14,"Brooklyn Arbor Elementary School","2019-20",610,"n_black",12
14,"Brooklyn Latin School, The","2019-20",785,"n_black",98
14,"The Williamsburg High School of Art and Technology","2019-20",310,"n_black",65
14,"PROGRESS High School for Professional Careers","2019-20",633,"n_black",157
14,"East Williamsburg Scholars Academy","2019-20",291,"n_black",89
14,"The High School for Enterprise, Business and Techn","2019-20",776,"n_black",213
14,"Brooklyn Preparatory High School","2019-20",532,"n_black",224
14,"Williamsburg High School for Architecture and Desi","2019-20",587,"n_black",168
14,"Williamsburg Preparatory School","2019-20",692,"n_black",123
14,"Conselyea Preparatory School","2019-20",476,"n_black",22
14,"M.S. 582","2019-20",329,"n_black",87
14,"Lyons Community School","2019-20",431,"n_black",145
14,"A-Tech High School","2019-20",304,"n_black",134
14,"Young Women's Leadership School of Brooklyn","2019-20",385,"n_black",170
14,"El Puente Academy for Peace and Justice","2019-20",226,"n_black",16
15,"P.S. 001 The Bergen","2019-20",1087,"n_black",13
15,"Magnet School of Math, Science and Design Technolo","2019-20",956,"n_black",76
15,"P.S. 015 Patrick F. Daly","2019-20",473,"n_black",144
15,"P.S. 024","2019-20",590,"n_black",6
15,"P.S. 029 John M. Harrigan","2019-20",931,"n_black",21
15,"P.S. 032 Samuel Mills Sprole","2019-20",446,"n_black",82
15,"P.S. 038 The Pacific","2019-20",590,"n_black",166
15,"P.S. 039 Henry Bristow","2019-20",417,"n_black",14
15,"M.S. 51 William Alexander","2019-20",1150,"n_black",91
15,"P.S. 058 The Carroll","2019-20",1002,"n_black",22
15,"J.H.S. 088 Peter Rouget","2019-20",1418,"n_black",186
15,"P.S. 094 The Henry Longfellow","2019-20",1216,"n_black",4
15,"P.S. 107 John W. Kimball","2019-20",567,"n_black",17
15,"The Maurice Sendak Community School","2019-20",340,"n_black",28
15,"P.S. 124 Silas B. Dutcher","2019-20",282,"n_black",13
15,"P.S. 130 The Parkside","2019-20",876,"n_black",40
15,"P.S. 131 Brooklyn","2019-20",845,"n_black",9
15,"I.S. 136 Charles O. Dewey","2019-20",509,"n_black",23
15,"The Brooklyn New School, P.S. 146","2019-20",722,"n_black",122
15,"The Windsor Terrace School","2019-20",534,"n_black",20
15,"P.S. 169 Sunset Park","2019-20",1261,"n_black",4
15,"P.S. 172 Beacon School of Excellence","2019-20",580,"n_black",24
15,"P.S. 230 Doris L. Cohen","2019-20",1103,"n_black",24
15,"P.S. 261 Philip Livingston","2019-20",784,"n_black",150
15,"P.S. 295","2019-20",439,"n_black",28
15,"P.S. 321 William Penn","2019-20",1379,"n_black",36
15,"Brooklyn Frontiers High School","2019-20",186,"n_black",110
15,"Digital Arts and Cinema Technology High School","2019-20",285,"n_black",141
15,"M.S. 442 Carroll Gardens School for Innovation","2019-20",336,"n_black",40
15,"New Voices School of Academic & Creative Arts","2019-20",573,"n_black",44
15,"The Math & Science Exploratory School","2019-20",549,"n_black",74
15,"Brooklyn Collaborative Studies","2019-20",640,"n_black",203
15,"John Jay School for Law","2019-20",439,"n_black",254
15,"Cyberarts Studio Academy","2019-20",270,"n_black",128
15,"Park Slope Collegiate","2019-20",668,"n_black",200
15,"The Boerum Hill School for International Studies","2019-20",812,"n_black",216
15,"Sunset Park Avenues Elementary School","2019-20",466,"n_black",2
15,"Cobble Hill School of American Studies","2019-20",512,"n_black",312
15,"West Brooklyn Community High School","2019-20",243,"n_black",25
15,"Khalil Gibran International Academy","2019-20",189,"n_black",67
15,"Brooklyn High School of the Arts","2019-20",930,"n_black",592
15,"Sunset Park High School","2019-20",1239,"n_black",86
15,"Red Hook Neighborhood School","2019-20",107,"n_black",52
15,"Millennium Brooklyn HS","2019-20",684,"n_black",96
15,"South Brooklyn Community High School","2019-20",177,"n_black",39
15,"The Little Brooklyn Pre-K Center","2019-20",162,"n_black",13
15,"Sunset Park Prep","2019-20",538,"n_black",13
15,"M.S. 839","2019-20",364,"n_black",39
15,"Pre-K Center at Bishop Ford School Site","2019-20",468,"n_black",18
15,"The School of Creativity and Innovation","2019-20",101,"n_black",0
16,"P.S. 005 Dr. Ronald McNair","2019-20",248,"n_black",182
16,"P.S. 021 Crispus Attucks","2019-20",563,"n_black",479
16,"P.S. 025 Eubie Blake School","2019-20",74,"n_black",38
16,"P.S. 026 Jesse Owens","2019-20",233,"n_black",148
16,"P.S. 028 The Warren Prep Academy","2019-20",85,"n_black",68
16,"M.S. 035 Stephen Decatur","2019-20",199,"n_black",162
16,"P.S. 040 George W. Carver","2019-20",396,"n_black",271
16,"Whitelaw Reid Academy of Arts and Business","2019-20",119,"n_black",78
16,"P.S. 081 Thaddeus Stevens","2019-20",293,"n_black",162
16,"P.S. 243K- The Weeksville School","2019-20",216,"n_black",155
16,"P.S. 262 El Hajj Malik El Shabazz Elementary Schoo","2019-20",160,"n_black",125
16,"M.S. 267 Math, Science & Technology","2019-20",198,"n_black",145
16,"P.S. 308 Clara Cardwell","2019-20",244,"n_black",180
16,"P.S. 309 The George E. Wibecan Preparatory Academy","2019-20",207,"n_black",124
16,"P.S. 335 Granville T. Woods","2019-20",214,"n_black",161
16,"Boys and Girls High School","2019-20",452,"n_black",355
16,"Brooklyn High School for Law and Technology","2019-20",578,"n_black",351
16,"Brighter Choice Community School","2019-20",314,"n_black",173
16,"Brooklyn Brownstone School","2019-20",292,"n_black",225
16,"Research and Service High School","2019-20",321,"n_black",250
16,"Madiba Prep Middle School","2019-20",224,"n_black",152
16,"The Brooklyn Academy of Global Finance","2019-20",126,"n_black",88
16,"Nelson Mandela High School","2019-20",231,"n_black",187
16,"The Brooklyn Green School","2019-20",83,"n_black",71
17,"Parkside Preparatory Academy","2019-20",431,"n_black",319
17,"Norma Adams Clemons Academy","2019-20",641,"n_black",459
17,"Dr. Jacqueline Peek-Davis School","2019-20",240,"n_black",180
17,"M.S. 061 Dr. Gladstone H. Atwell","2019-20",559,"n_black",467
17,"P.S. 091 The Albany Avenue School","2019-20",225,"n_black",186
17,"P.S. 092 Adrian Hegeman","2019-20",344,"n_black",221
17,"Pathways in Technology Early College High School (","2019-20",574,"n_black",472
17,"P.S. 138 Brooklyn","2019-20",525,"n_black",429
17,"P.S. 161 The Crown","2019-20",336,"n_black",262
17,"P.S. 181 Brooklyn","2019-20",615,"n_black",517
17,"P.S. 189 The Bilingual Center","2019-20",1000,"n_black",710
17,"P.S. 191 Paul Robeson","2019-20",173,"n_black",140
17,"P.S. 221 Toussaint L'Ouverture","2019-20",226,"n_black",200
17,"P.S. 241 Emma L. Johnston","2019-20",457,"n_black",379
17,"M.S. 246 Walt Whitman","2019-20",416,"n_black",284
17,"P.S. 249 The Caton","2019-20",853,"n_black",358
17,"P.S. 289 George V. Brower","2019-20",316,"n_black",225
17,"P.S. 316 Elijah Stroud","2019-20",597,"n_black",391
17,"I.S. 340","2019-20",197,"n_black",141
17,"Ebbets Field Middle School","2019-20",123,"n_black",86
17,"Elijah Stroud Middle School","2019-20",162,"n_black",104
17,"The School of Integrated Learning","2019-20",373,"n_black",315
17,"P.S. 375 Jackie Robinson School","2019-20",290,"n_black",212
17,"Academy for College Preparation and Career Explora","2019-20",346,"n_black",250
17,"M.S. K394","2019-20",337,"n_black",241
17,"P.S. 397 Foster-Laurie","2019-20",172,"n_black",129
17,"P.S. 398 Walter Weaver","2019-20",265,"n_black",217
17,"P.S. 399 Stanley Eugene Clark","2019-20",284,"n_black",221
17,"Academy of Hospitality and Tourism","2019-20",244,"n_black",182
17,"Ronald Edmonds Learning Center II","2019-20",173,"n_black",116
17,"International High School at Prospect Heights","2019-20",370,"n_black",79
17,"The High School for Global Citizenship","2019-20",222,"n_black",170
17,"School for Human Rights, The","2019-20",326,"n_black",278
