"dist","school","year","total","race","count"
14,"The Williamsburg High School of Art and Technology","2018-19",302,"n_hisp",204
14,"PROGRESS High School for Professional Careers","2018-19",674,"n_hisp",464
14,"East Williamsburg Scholars Academy","2018-19",304,"n_hisp",188
14,"The High School for Enterprise, Business and Techn","2018-19",831,"n_hisp",494
14,"Brooklyn Preparatory High School","2018-19",527,"n_hisp",281
14,"Williamsburg High School for Architecture and Desi","2018-19",580,"n_hisp",354
14,"Williamsburg Preparatory School","2018-19",682,"n_hisp",480
14,"Conselyea Preparatory School","2018-19",488,"n_hisp",271
14,"M.S. 582","2018-19",294,"n_hisp",211
14,"Lyons Community School","2018-19",471,"n_hisp",295
14,"Automotive High School","2018-19",329,"n_hisp",139
14,"Young Women's Leadership School of Brooklyn","2018-19",382,"n_hisp",165
14,"El Puente Academy for Peace and Justice","2018-19",224,"n_hisp",207
15,"P.S. 001 The Bergen","2018-19",1199,"n_hisp",1063
15,"Magnet School of Math, Science and Design Technolo","2018-19",951,"n_hisp",257
15,"P.S. 015 Patrick F. Daly","2018-19",485,"n_hisp",215
15,"P.S. 024","2018-19",615,"n_hisp",545
15,"P.S. 029 John M. Harrigan","2018-19",950,"n_hisp",107
15,"P.S. 032 Samuel Mills Sprole","2018-19",480,"n_hisp",107
15,"P.S. 038 The Pacific","2018-19",613,"n_hisp",139
15,"P.S. 039 Henry Bristow","2018-19",412,"n_hisp",36
15,"M.S. 51 William Alexander","2018-19",1135,"n_hisp",239
15,"P.S. 058 The Carroll","2018-19",1009,"n_hisp",107
15,"J.H.S. 088 Peter Rouget","2018-19",1447,"n_hisp",821
15,"P.S. 094 The Henry Longfellow","2018-19",1283,"n_hisp",362
15,"P.S. 107 John W. Kimball","2018-19",551,"n_hisp",60
15,"The Maurice Sendak Community School","2018-19",345,"n_hisp",44
15,"P.S. 124 Silas B. Dutcher","2018-19",305,"n_hisp",163
15,"P.S. 130 The Parkside","2018-19",831,"n_hisp",181
15,"P.S. 131 Brooklyn","2018-19",938,"n_hisp",513
15,"I.S. 136 Charles O. Dewey","2018-19",506,"n_hisp",418
15,"The Brooklyn New School, P.S. 146","2018-19",694,"n_hisp",158
15,"The Windsor Terrace School","2018-19",552,"n_hisp",97
15,"P.S. 169 Sunset Park","2018-19",1397,"n_hisp",456
15,"P.S. 172 Beacon School of Excellence","2018-19",578,"n_hisp",423
15,"P.S. 230 Doris L. Cohen","2018-19",1111,"n_hisp",368
15,"P.S. 261 Philip Livingston","2018-19",794,"n_hisp",146
15,"P.S. 295","2018-19",431,"n_hisp",172
15,"P.S. 321 William Penn","2018-19",1381,"n_hisp",85
15,"Brooklyn Frontiers High School","2018-19",184,"n_hisp",58
15,"Digital Arts and Cinema Technology High School","2018-19",246,"n_hisp",85
15,"M.S. 442 Carroll Gardens School for Innovation","2018-19",302,"n_hisp",89
15,"New Voices School of Academic & Creative Arts","2018-19",580,"n_hisp",170
15,"The Math & Science Exploratory School","2018-19",545,"n_hisp",111
15,"Brooklyn Collaborative Studies","2018-19",684,"n_hisp",308
15,"John Jay School for Law","2018-19",436,"n_hisp",126
15,"Secondary School for Journalism","2018-19",268,"n_hisp",99
15,"Park Slope Collegiate","2018-19",690,"n_hisp",290
15,"The Boerum Hill School for International Studies","2018-19",723,"n_hisp",167
15,"Sunset Park Avenues Elementary School","2018-19",500,"n_hisp",391
15,"Cobble Hill School of American Studies","2018-19",582,"n_hisp",168
15,"West Brooklyn Community High School","2018-19",226,"n_hisp",159
15,"Khalil Gibran International Academy","2018-19",226,"n_hisp",18
15,"Brooklyn High School of the Arts","2018-19",939,"n_hisp",201
15,"Sunset Park High School","2018-19",1216,"n_hisp",900
15,"Red Hook Neighborhood School","2018-19",121,"n_hisp",58
15,"Millennium Brooklyn HS","2018-19",675,"n_hisp",133
15,"South Brooklyn Community High School","2018-19",181,"n_hisp",105
15,"The Little Brooklyn Pre-K Center","2018-19",124,"n_hisp",51
15,"Sunset Park Prep","2018-19",533,"n_hisp",404
15,"M.S. 839","2018-19",345,"n_hisp",86
15,"Pre-K Center at Bishop Ford School Site","2018-19",455,"n_hisp",64
15,"The School of Creativity and Innovation","2018-19",38,"n_hisp",14
16,"P.S. 005 Dr. Ronald Mcnair","2018-19",216,"n_hisp",34
16,"P.S. 021 Crispus Attucks","2018-19",574,"n_hisp",59
16,"P.S. 025 Eubie Blake School","2018-19",82,"n_hisp",28
16,"P.S. 026 Jesse Owens","2018-19",259,"n_hisp",61
16,"P.S. 028 The Warren Prep Academy","2018-19",116,"n_hisp",14
16,"M.S. 035 Stephen Decatur","2018-19",225,"n_hisp",30
16,"P.S. 040 George W. Carver","2018-19",348,"n_hisp",76
16,"J.H.S. 057 Whitelaw Reid","2018-19",160,"n_hisp",50
16,"P.S. 081 Thaddeus Stevens","2018-19",286,"n_hisp",87
16,"P.S. 243K- The Weeksville School","2018-19",243,"n_hisp",54
16,"P.S. 262 El Hajj Malik El Shabazz Elementary Schoo","2018-19",176,"n_hisp",28
16,"M.S. 267 Math, Science & Technology","2018-19",236,"n_hisp",45
16,"P.S. 308 Clara Cardwell","2018-19",249,"n_hisp",46
16,"P.S. 309 The George E. Wibecan Preparatory Academy","2018-19",216,"n_hisp",69
16,"P.S. 335 Granville T. Woods","2018-19",214,"n_hisp",50
16,"Boys and Girls High School","2018-19",439,"n_hisp",50
16,"Brooklyn High School for Law and Technology","2018-19",589,"n_hisp",169
16,"Brighter Choice Community School","2018-19",319,"n_hisp",99
16,"Brooklyn Brownstone School","2018-19",286,"n_hisp",35
16,"Research and Service High School","2018-19",292,"n_hisp",56
16,"Madiba Prep Middle School","2018-19",179,"n_hisp",43
16,"The Brooklyn Academy of Global Finance","2018-19",105,"n_hisp",18
16,"Nelson Mandela High School","2018-19",252,"n_hisp",26
16,"The Brooklyn Green School","2018-19",41,"n_hisp",5
17,"Parkside Preparatory Academy","2018-19",476,"n_hisp",67
17,"Norma Adams Clemons Academy","2018-19",649,"n_hisp",131
17,"Dr. Jacqueline Peek-Davis School","2018-19",280,"n_hisp",66
17,"M.S. 061 Dr. Gladstone H. Atwell","2018-19",669,"n_hisp",70
17,"P.S. 091 The Albany Avenue School","2018-19",254,"n_hisp",32
17,"P.S. 092 Adrian Hegeman","2018-19",415,"n_hisp",62
17,"Pathways in Technology Early College High School (","2018-19",581,"n_hisp",69
17,"P.S. 138 Brooklyn","2018-19",539,"n_hisp",61
17,"P.S. 161 The Crown","2018-19",370,"n_hisp",43
17,"P.S. 181 Brooklyn","2018-19",644,"n_hisp",63
17,"P.S. 189 The Bilingual Center","2018-19",1060,"n_hisp",261
17,"P.S. 191 Paul Robeson","2018-19",164,"n_hisp",18
17,"P.S. 221 Toussaint L'Ouverture","2018-19",263,"n_hisp",31
17,"P.S. 241 Emma L. Johnston","2018-19",470,"n_hisp",44
17,"M.S. 246 Walt Whitman","2018-19",409,"n_hisp",90
17,"P.S. 249 The Caton","2018-19",878,"n_hisp",397
17,"P.S. 289 George V. Brower","2018-19",362,"n_hisp",60
17,"P.S. 316 Elijah Stroud","2018-19",574,"n_hisp",94
17,"I.S. 340","2018-19",204,"n_hisp",39
17,"Ebbets Field Middle School","2018-19",133,"n_hisp",23
17,"Elijah Stroud Middle School","2018-19",173,"n_hisp",36
17,"The School of Integrated Learning","2018-19",297,"n_hisp",42
17,"P.S. 375 Jackie Robinson School","2018-19",339,"n_hisp",81
17,"Academy for College Preparation and Career Explora","2018-19",360,"n_hisp",56
17,"M.S. K394","2018-19",392,"n_hisp",72
17,"P.S. 397 Foster-Laurie","2018-19",187,"n_hisp",19
17,"P.S. 398 Walter Weaver","2018-19",286,"n_hisp",36
17,"P.S. 399 Stanley Eugene Clark","2018-19",330,"n_hisp",56
17,"Academy of Hospitality and Tourism","2018-19",196,"n_hisp",27
17,"Ronald Edmonds Learning Center II","2018-19",168,"n_hisp",30
17,"International High School at Prospect Heights","2018-19",368,"n_hisp",183
17,"The High School for Global Citizenship","2018-19",213,"n_hisp",40
17,"School for Human Rights, The","2018-19",352,"n_hisp",27
17,"New Bridges Elementary","2018-19",449,"n_hisp",102
17,"High School for Youth and Community Development at","2018-19",467,"n_hisp",68
17,"High School for Service & Learning at Erasmus","2018-19",297,"n_hisp",48
17,"Science, Technology and Research Early College Hig","2018-19",576,"n_hisp",75
17,"High School for Public Service: Heroes of Tomorrow","2018-19",462,"n_hisp",72
17,"Brooklyn Academy of Science and the Environment","2018-19",382,"n_hisp",44
17,"Brooklyn School for Music & Theatre","2018-19",296,"n_hisp",59
17,"Brownsville Academy High School","2018-19",119,"n_hisp",20
17,"Medgar Evers College Preparatory School","2018-19",1332,"n_hisp",72
17,"Clara Barton High School","2018-19",1200,"n_hisp",87
17,"Aspirations Diploma Plus High School","2018-19",237,"n_hisp",47
17,"Brooklyn Arts and Science Elementary School","2018-19",370,"n_hisp",106
17,"New Heights Middle School","2018-19",258,"n_hisp",26
17,"Brooklyn Institute for Liberal Arts","2018-19",415,"n_hisp",38
17,"Academy for Health Careers","2018-19",301,"n_hisp",44
17,"P.S. 770 New American Academy","2018-19",317,"n_hisp",30
21,"P.S. 90 Edna Cohen School","2018-19",638,"n_hisp",359
21,"P.S. 095 The Gravesend","2018-19",982,"n_hisp",325
21,"I.S. 096 Seth Low","2018-19",807,"n_hisp",226
21,"P.S. 97 The Highlawn","2018-19",770,"n_hisp",169
21,"I.S. 98 Bay Academy","2018-19",1561,"n_hisp",136
21,"P.S. 099 Isaac Asimov","2018-19",861,"n_hisp",148
21,"P.S. 100 The Coney Island School","2018-19",822,"n_hisp",46
21,"P.S. 101 The Verrazano","2018-19",877,"n_hisp",144
21,"P.S. 121 Nelson A. Rockefeller","2018-19",337,"n_hisp",143
21,"P.S. 128 Bensonhurst","2018-19",465,"n_hisp",99
21,"P.S. 153 Homecrest","2018-19",547,"n_hisp",197
21,"P.S. 177 The Marlboro","2018-19",985,"n_hisp",299
21,"P.S. 188 Michael E. Berdy","2018-19",390,"n_hisp",137
21,"P.S. 199 Frederick Wachtel","2018-19",567,"n_hisp",122
21,"P.S. 209 Margaret Mead","2018-19",706,"n_hisp",177
21,"P.S. 212 Lady Deborah Moody","2018-19",720,"n_hisp",264
21,"P.S. 215 Morris H. Weiss","2018-19",838,"n_hisp",215
21,"P.S. 216 Arturo Toscanini","2018-19",745,"n_hisp",131
21,"P.S. K225 - The Eileen E. Zaglin","2018-19",996,"n_hisp",333
21,"P.S. 226 Alfred De B. Mason","2018-19",1022,"n_hisp",306
21,"I.S. 228 David A. Boody","2018-19",1413,"n_hisp",359
21,"P.S. 238 Anne Sullivan","2018-19",614,"n_hisp",298
21,"Mark Twain I.S. 239 for the Gifted & Talented","2018-19",1336,"n_hisp",94
21,"P.S. 253","2018-19",945,"n_hisp",346
21,"I.S. 281 Joseph B Cavallaro","2018-19",1346,"n_hisp",317
21,"P.S. 288 The Shirley Tanyhill","2018-19",615,"n_hisp",193
21,"I.S. 303 Herbert S. Eisenberg","2018-19",567,"n_hisp",215
21,"P.S. 329 Surfside","2018-19",388,"n_hisp",110
21,"International High School at Lafayette","2018-19",347,"n_hisp",131
21,"Rachel Carson High School for Coastal Studies","2018-19",623,"n_hisp",118
21,"High School of Sports Management","2018-19",241,"n_hisp",69
21,"Abraham Lincoln High School","2018-19",1904,"n_hisp",470
21,"Kingsborough Early College School","2018-19",669,"n_hisp",214
21,"Edward R. Murrow High School","2018-19",3693,"n_hisp",713
21,"John Dewey High School","2018-19",2203,"n_hisp",507
21,"Life Academy High School for Film and Music","2018-19",286,"n_hisp",119
21,"Expeditionary Learning School for Community Leader","2018-19",378,"n_hisp",136
21,"William E. Grady Career and Technical Education Hi","2018-19",412,"n_hisp",102
21,"Brooklyn Studio Secondary School","2018-19",929,"n_hisp",271
21,"Liberation Diploma Plus","2018-19",245,"n_hisp",97
21,"Brooklyn's Daily Discovery Pre-K Center","2018-19",264,"n_hisp",73
22,"J.H.S. 014 Shell Bank","2018-19",527,"n_hisp",82
22,"P.S. 052 Sheepshead Bay","2018-19",817,"n_hisp",114
22,"J.H.S. 078 Roy H. Mann","2018-19",569,"n_hisp",61
22,"P.S. 109","2018-19",582,"n_hisp",89
22,"P.S. 119 Amersfort","2018-19",447,"n_hisp",68
22,"P.S. K134","2018-19",587,"n_hisp",48
22,"P.S. 139 Alexine A. Fenty","2018-19",949,"n_hisp",397
22,"School of Science & Technology","2018-19",655,"n_hisp",185
22,"P.S. 193 Gil Hodges","2018-19",703,"n_hisp",98
22,"P.S. 194 Raoul Wallenberg","2018-19",557,"n_hisp",111
22,"P.S. 195 Manhattan Beach","2018-19",484,"n_hisp",8
22,"P.S. 197 - The Kings Highway Academy","2018-19",769,"n_hisp",85
22,"P.S. 198 Brooklyn","2018-19",408,"n_hisp",42
22,"P.S. 203 Floyd Bennett School","2018-19",675,"n_hisp",73
22,"P.S. 206 Joseph F Lamb","2018-19",1518,"n_hisp",154
22,"P.S. 207 Elizabeth G. Leary","2018-19",1159,"n_hisp",183
22,"P.S. 217 Colonel David Marcus School","2018-19",1141,"n_hisp",187
22,"P.S. 222 Katherine R. Snyder","2018-19",888,"n_hisp",159
22,"J.H.S. 234 Arthur W. Cunningham","2018-19",1768,"n_hisp",260
22,"P.S. 236 Mill Basin","2018-19",559,"n_hisp",82
22,"Andries Hudde","2018-19",689,"n_hisp",111
22,"P.S. 245","2018-19",312,"n_hisp",124
22,"P.S. 251 Paerdegat","2018-19",478,"n_hisp",69
22,"P.S. 254 Dag Hammarskjold","2018-19",766,"n_hisp",65
22,"P.S. 255 Barbara Reing School","2018-19",882,"n_hisp",85
22,"P.S. 277 Gerritsen Beach","2018-19",433,"n_hisp",52
22,"J.H.S. 278 Marine Park","2018-19",1203,"n_hisp",211
22,"P.S. 312 Bergen Beach","2018-19",786,"n_hisp",116
22,"P.S. K315","2018-19",650,"n_hisp",175
22,"P.S. 326","2018-19",170,"n_hisp",25
22,"P.S. 361 East Flatbush Early Childhood School","2018-19",639,"n_hisp",102
22,"I. S. 381","2018-19",255,"n_hisp",47
22,"Midwood High School","2018-19",4156,"n_hisp",528
22,"James Madison High School","2018-19",3797,"n_hisp",643
22,"Leon M. Goldstein High School for the Sciences","2018-19",1057,"n_hisp",94
22,"Brooklyn College Academy","2018-19",660,"n_hisp",76
22,"Origins High School","2018-19",414,"n_hisp",69
22,"Professional Pathways High School","2018-19",210,"n_hisp",70
22,"The Joan Snow Pre-K Center","2018-19",274,"n_hisp",37
22,"P.S. 889","2018-19",136,"n_hisp",25
22,"M.S. 890","2018-19",213,"n_hisp",76
24,"I.S. 5 - The Walter Crowley Intermediate School","2018-19",1788,"n_hisp",989
24,"P.S. 007 Louis F. Simeone","2018-19",1375,"n_hisp",482
24,"P.S. 012 James B. Colgate","2018-19",1157,"n_hisp",471
24,"P.S. 013 Clement C. Moore","2018-19",1515,"n_hisp",848
24,"P.S. 014 Fairview","2018-19",1574,"n_hisp",1411
24,"P.S. Q016 The Nancy DeBenedittis School","2018-19",1509,"n_hisp",1369
24,"P.S. 019 Marino Jeantet","2018-19",1889,"n_hisp",1767
24,"P.S. 28 - The Thomas Emanuel Early Childhood Cente","2018-19",473,"n_hisp",439
24,"P.S. 049 Dorothy Bonawit Kole","2018-19",1204,"n_hisp",285
24,"P.S. 58 - The School of Heroes","2018-19",1024,"n_hisp",407
24,"I.S. 061 Leonardo Da Vinci","2018-19",2251,"n_hisp",2008
24,"P.S. 068 Cambridge","2018-19",597,"n_hisp",522
24,"P.S. 071 Forest","2018-19",700,"n_hisp",376
24,"I.S. 73 - The Frank Sansivieri Intermediate School","2018-19",1971,"n_hisp",1143
24,"I.S. 077","2018-19",928,"n_hisp",734
24,"P.S. 81Q Jean Paul Richter","2018-19",643,"n_hisp",544
24,"P.S./I.S. 087 Middle Village","2018-19",617,"n_hisp",341
24,"P.S. 088 Seneca","2018-19",862,"n_hisp",425
24,"P.S. 089 Elmhurst","2018-19",1810,"n_hisp",1346
24,"P.S. 091 Richard Arkwright","2018-19",737,"n_hisp",378
24,"I.S. 093 Ridgewood","2018-19",1124,"n_hisp",810
24,"P.S. 102 Bayview","2018-19",1303,"n_hisp",415
24,"P.S. 110","2018-19",894,"n_hisp",817
24,"P.S./I.S. 113 Anthony J. Pranzo","2018-19",884,"n_hisp",366
24,"I.S. 119 The Glendale","2018-19",1275,"n_hisp",377
24,"I.S. 125 Thom J. McCann Woodside","2018-19",1509,"n_hisp",803
24,"P.S. 128 The Lorraine Tuzzo, Juniper Valley Elemen","2018-19",952,"n_hisp",188
24,"P.S. 143 Louis Armstrong","2018-19",1346,"n_hisp",1261
24,"P.S. 153 Maspeth Elem","2018-19",1126,"n_hisp",510
24,"P.S. 199 Maurice A. Fitzgerald","2018-19",801,"n_hisp",459
24,"Elm Tree Elementary School","2018-19",517,"n_hisp",453
24,"P.S. 229 Emanuel Kaplan","2018-19",1421,"n_hisp",583
24,"International High School for Health Sciences","2018-19",273,"n_hisp",177
24,"P.S. 239","2018-19",539,"n_hisp",409
24,"Academy of Finance and Enterprise","2018-19",649,"n_hisp",329
24,"High School of Applied Communication","2018-19",407,"n_hisp",251
24,"A.C.E. Academy for Scholars at the Geraldine Ferra","2018-19",588,"n_hisp",287
24,"Civic Leadership Academy","2018-19",593,"n_hisp",409
24,"Pan American International High School","2018-19",423,"n_hisp",419
24,"Bard High School Early College Queens","2018-19",643,"n_hisp",121
24,"Learners and Leaders","2018-19",592,"n_hisp",452
24,"Pioneer Academy","2018-19",899,"n_hisp",856
24,"Corona Arts & Sciences Academy","2018-19",761,"n_hisp",733
24,"Helen M. Marshall School","2018-19",561,"n_hisp",497
24,"Mosaic Pre-K Center","2018-19",891,"n_hisp",627
24,"The Children's Lab School","2018-19",423,"n_hisp",244
24,"Newtown High School","2018-19",1805,"n_hisp",1075
24,"Grover Cleveland High School","2018-19",1715,"n_hisp",1090
24,"Middle College High School at LaGuardia Community","2018-19",508,"n_hisp",414
24,"International High School at LaGuardia Community C","2018-19",507,"n_hisp",327
24,"High School for Arts and Business","2018-19",784,"n_hisp",597
24,"Robert F. Wagner, Jr. Secondary School for Arts an","2018-19",649,"n_hisp",350
24,"Maspeth High School","2018-19",1212,"n_hisp",562
24,"Queens Technical High School","2018-19",1522,"n_hisp",1215
24,"Aviation Career & Technical Education High School","2018-19",2088,"n_hisp",960
24,"VOYAGES Preparatory","2018-19",239,"n_hisp",173
27,"P.S./M.S 042 R. Vernam","2018-19",642,"n_hisp",158
27,"P.S. 043","2018-19",896,"n_hisp",295
27,"P.S. 045 Clarence Witherspoon","2018-19",319,"n_hisp",64
27,"P.S. 047 Chris Galas","2018-19",244,"n_hisp",39
27,"P.S. 051","2018-19",245,"n_hisp",117
27,"M.S. 053 Brian Piccolo","2018-19",230,"n_hisp",97
27,"P.S. 056 Harry Eichler","2018-19",358,"n_hisp",156
27,"P.S. 060 Woodhaven","2018-19",1177,"n_hisp",853
27,"P. S. 62 - Chester Park School","2018-19",911,"n_hisp",222
27,"P.S. 063 Old South","2018-19",1213,"n_hisp",558
27,"P.S. 064 Joseph P. Addabbo","2018-19",555,"n_hisp",163
27,"P.S. 65 - The Raymond York Elementary School","2018-19",454,"n_hisp",189
27,"P.S. 066 Jacqueline Kennedy Onassis","2018-19",492,"n_hisp",316
27,"P.S. 090 Horace Mann","2018-19",810,"n_hisp",466
27,"P.S. 096","2018-19",314,"n_hisp",50
27,"P.S. 097 Forest Park","2018-19",714,"n_hisp",514
27,"P.S. 100 Glen Morris","2018-19",964,"n_hisp",199
27,"P.S. 104 The Bays Water","2018-19",634,"n_hisp",321
27,"P.S. 105 The Bay School","2018-19",832,"n_hisp",285
27,"Lighthouse Elementary School","2018-19",209,"n_hisp",56
27,"P.S. 108 Captain Vincent G. Fowler","2018-19",1412,"n_hisp",806
27,"P.S./M.S. 114 Belle Harbor","2018-19",678,"n_hisp",74
27,"P.S. 123","2018-19",668,"n_hisp",126
27,"P.S. 124 Osmond A Church","2018-19",1134,"n_hisp",251
27,"M.S. 137 America's School of Heroes","2018-19",1916,"n_hisp",681
27,"P.S. 146 Howard Beach","2018-19",623,"n_hisp",241
27,"P.S. 155","2018-19",535,"n_hisp",113
27,"P.S. 183 Dr. Richard R. Green","2018-19",484,"n_hisp",131
27,"P.S. 197 The Ocean School","2018-19",523,"n_hisp",268
27,"J.H.S. 202 Robert H. Goddard","2018-19",1111,"n_hisp",520
27,"P.S. 207 Rockwood Park","2018-19",690,"n_hisp",134
27,"J.H.S. 210 Elizabeth Blackwell","2018-19",1884,"n_hisp",1118
27,"P.S. 223 Lyndon B. Johnson","2018-19",576,"n_hisp",109
27,"J.H.S. 226 Virgil I. Grissom","2018-19",911,"n_hisp",161
27,"P.S. 232 Lindenwood","2018-19",949,"n_hisp",462
27,"P.S. 253","2018-19",562,"n_hisp",361
27,"P.S. 254 - The Rosa Parks School","2018-19",604,"n_hisp",454
27,"Frederick Douglass Academy VI High School","2018-19",346,"n_hisp",160
27,"Voyages Prep - South Queens","2018-19",318,"n_hisp",53
27,"Channel View School for Research","2018-19",967,"n_hisp",345
27,"P.S. 273","2018-19",316,"n_hisp",231
27,"Knowledge and Power Preparatory Academy VI","2018-19",264,"n_hisp",136
27,"Hawtree Creek Middle School","2018-19",376,"n_hisp",70
27,"Queens High School for Information, Research, and","2018-19",466,"n_hisp",227
27,"New York City Academy for Discovery","2018-19",395,"n_hisp",267
27,"Robert H. Goddard High School of Communication Art","2018-19",629,"n_hisp",236
27,"Academy of Medical Technology: A College Board Sch","2018-19",626,"n_hisp",286
27,"Epic High School - South","2018-19",382,"n_hisp",109
27,"Queens Explorers Elementary School","2018-19",401,"n_hisp",189
27,"Waterside Children's Studio School","2018-19",517,"n_hisp",240
27,"Waterside School For Leadership","2018-19",244,"n_hisp",82
27,"Village Academy","2018-19",378,"n_hisp",147
27,"Scholars' Academy","2018-19",1351,"n_hisp",264
27,"Rockaway Park High School for Environmental Sustai","2018-19",304,"n_hisp",122
27,"Goldie Maple Academy","2018-19",399,"n_hisp",89
27,"Epic High School - North","2018-19",411,"n_hisp",169
27,"Curious Young Learners Pre-K Center","2018-19",379,"n_hisp",151
27,"Rockaway Collegiate High School","2018-19",306,"n_hisp",105
27,"Wave Preparatory Elementary School","2018-19",543,"n_hisp",312
27,"P.S. 377","2018-19",295,"n_hisp",141
27,"August Martin High School","2018-19",311,"n_hisp",46
27,"Richmond Hill High School","2018-19",1576,"n_hisp",718
27,"John Adams High School","2018-19",2366,"n_hisp",756
27,"High School for Construction Trades, Engineering a","2018-19",1066,"n_hisp",389
29,"P.S. 015 Jackie Robinson","2018-19",440,"n_hisp",35
29,"P.S. 033 Edward M. Funk","2018-19",952,"n_hisp",227
29,"P.S. 034 John Harvard","2018-19",600,"n_hisp",99
29,"P.S. 035 Nathaniel Woodhull","2018-19",674,"n_hisp",176
29,"P.S. 036 Saint Albans School","2018-19",408,"n_hisp",48
29,"Cynthia Jenkins School","2018-19",421,"n_hisp",42
29,"P.S. 038 Rosedale","2018-19",283,"n_hisp",22
29,"P.S. 052 Queens","2018-19",413,"n_hisp",65
29,"I.S. 059 Springfield Gardens","2018-19",599,"n_hisp",35
29,"P.S. 095 Eastwood","2018-19",1441,"n_hisp",572
29,"Jean Nuzzi Intermediate School","2018-19",1164,"n_hisp",215
29,"P.S./I.S. 116 William C. Hughley","2018-19",771,"n_hisp",289
29,"P.S. 118 Lorraine Hansberry","2018-19",451,"n_hisp",77
29,"P.S. 131 Abigail Adams","2018-19",748,"n_hisp",77
29,"P.S. 132 Ralph Bunche","2018-19",362,"n_hisp",27
29,"P.S. 134 Hollis","2018-19",332,"n_hisp",52
29,"The Bellaire School","2018-19",932,"n_hisp",200
29,"P.S. 136 Roy Wilkins","2018-19",581,"n_hisp",55
29,"P.S./M.S. 138 Sunrise","2018-19",711,"n_hisp",88
29,"P.S./M.S. 147 Ronald McNair","2018-19",561,"n_hisp",46
29,"P.S. 156 Laurelton","2018-19",230,"n_hisp",15
29,"P.S. 176 Cambria Heights","2018-19",757,"n_hisp",37
29,"P.S. 181 Brookfield","2018-19",322,"n_hisp",54
29,"I.S. 192 The Linden","2018-19",492,"n_hisp",51
29,"P.S. 195 William Haberle","2018-19",531,"n_hisp",39
29,"P.S./I.S. 208","2018-19",714,"n_hisp",101
29,"I.S. 238 - Susan B. Anthony Academy","2018-19",1301,"n_hisp",365
29,"Institute for Health Professions at Cambria Height","2018-19",413,"n_hisp",54
29,"Queens Preparatory Academy","2018-19",387,"n_hisp",34
29,"P.S. 251 Queens","2018-19",351,"n_hisp",39
29,"Pathways College Preparatory School: A College Boa","2018-19",588,"n_hisp",29
29,"Excelsior Preparatory High School","2018-19",438,"n_hisp",35
29,"P.S./I.S. 268","2018-19",632,"n_hisp",210
29,"The Gordon Parks School","2018-19",751,"n_hisp",20
29,"George Washington Carver High School for the Scien","2018-19",417,"n_hisp",63
29,"Preparatory Academy for Writers: A College Board S","2018-19",578,"n_hisp",34
29,"Queens United Middle School","2018-19",170,"n_hisp",9
29,"P.S./I.S. 295","2018-19",489,"n_hisp",157
29,"Benjamin Franklin High School for Finance & Inform","2018-19",389,"n_hisp",65
29,"Cambria Heights Academy","2018-19",370,"n_hisp",35
29,"Eagle Academy for Young Men III","2018-19",497,"n_hisp",17
29,"Collaborative Arts Middle School","2018-19",325,"n_hisp",44
29,"Community Voices Middle School","2018-19",347,"n_hisp",40
29,"P.S. 360","2018-19",209,"n_hisp",11
29,"District 29 Pre-K Center","2018-19",185,"n_hisp",73
29,"Mathematics, Science Research and Technology Magne","2018-19",407,"n_hisp",49
29,"Humanities & Arts Magnet High School","2018-19",439,"n_hisp",66
30,"P.S. 002 Alfred Zimberg","2018-19",564,"n_hisp",204
30,"I.S. 010 Horace Greeley","2018-19",795,"n_hisp",450
30,"P.S. 011 Kathryn Phelan","2018-19",964,"n_hisp",475
30,"P.S. 017 Henry David Thoreau","2018-19",586,"n_hisp",305
30,"P.S. 069 Jackson Heights","2018-19",1018,"n_hisp",394
30,"P.S. 070","2018-19",859,"n_hisp",365
30,"P.S. 076 William Hallet","2018-19",446,"n_hisp",229
30,"P.S./I.S. 78Q","2018-19",737,"n_hisp",186
30,"P.S. 084 Steinway","2018-19",285,"n_hisp",114
30,"P.S. 085 Judge Charles Vallone","2018-19",636,"n_hisp",179
30,"P.S. 092 Harry T. Stewart Sr.","2018-19",907,"n_hisp",882
30,"P.S. 111 Jacob Blackwell","2018-19",339,"n_hisp",145
30,"P.S. 112 Dutch Kills","2018-19",450,"n_hisp",157
30,"P.S. 122 Mamie Fay","2018-19",1366,"n_hisp",263
30,"Albert Shanker School for Visual and Performing Ar","2018-19",692,"n_hisp",310
30,"P.S. 127 Aerospace Science Magnet School","2018-19",1256,"n_hisp",940
30,"I.S. 141 The Steinway","2018-19",1180,"n_hisp",429
30,"I.S. 145 Joseph Pulitzer","2018-19",1709,"n_hisp",1500
30,"P.S. 148 Queens","2018-19",804,"n_hisp",655
30,"P.S. 149 Christa Mcauliffe","2018-19",979,"n_hisp",839
30,"P.S. 150 Queens","2018-19",1028,"n_hisp",482
30,"P.S. 151 Mary D. Carter","2018-19",359,"n_hisp",183
30,"P.S. 152 Gwendoline N. Alleyne School","2018-19",1015,"n_hisp",416
30,"P.S. 166 Henry Gradstein","2018-19",1000,"n_hisp",428
30,"P.S. 171 Peter G. Van Alst","2018-19",465,"n_hisp",205
30,"I.S. 204 Oliver W. Holmes","2018-19",460,"n_hisp",269
30,"P.S. 212","2018-19",793,"n_hisp",468
30,"P.S. Q222 - Fire Fighter Christopher A. Santora Sc","2018-19",280,"n_hisp",197
30,"I.S. 227 Louis Armstrong","2018-19",1585,"n_hisp",798
30,"The Ivan Lafayette Early Childhood School of the A","2018-19",304,"n_hisp",262
