"school_name","ls","p"
"BRONX CENTER FOR SCIENCE AND MATHEMATICS",0.0842275953306639,0.00037293164138096
"BRONX CHARTER SCH FOR EXCELLENCE 2",0.018738756624079,0.000194356356532616
"BRONX CHARTER SCH FOR EXCELLENCE 3",0.00109287100114357,0.000194356356532616
"BRONX CHARTER SCH FOR EXCELLENCE 4",0.000841576521376605,8.72111856236098e-05
"BRONX CHARTER SCHOOL FOR BETTER LEARNING",0.0373936113876375,0.000452667582522546
"BRONX CHARTER SCHOOL FOR CHILDREN",0.153652775953854,0.00034718357705399
"BRONX CHARTER SCHOOL FOR EXCELLENCE",0.0232982137322525,0.000668619089781009
"BRONX CHARTER SCHOOL FOR THE ARTS",0.052790782487625,0.000357981152416913
"BRONX CHARTER SCHOOL-BETTER LRNING 2",0.00357182895303984,0.000245852485186557
"BRONX COLLABORATIVE HIGH SCHOOL",0.0338048910263103,0.00046180399244502
"BRONX COLLELGIATE ACADEMY",0.10117484022407,0.000323096678167469
"BRONX COMMUNITY CHARTER SCHOOL",0.082833910404586,0.000422766604594451
"BRONX COMMUNITY HIGH SCHOOL",0.0620252082252386,0.000126248573474178
"BRONX COMPASS HIGH SCHOOL",0.0437526925812362,0.000328080174488818
"BRONX DANCE ACADEMY SCHOOL",0.145152457205222,0.000226749082621386
"BRONX DELTA SCHOOL",0.00105605293701963,0.000242530154305658
"BRONX DESIGN AND CONSTRUCTION ACADEMY",0.111963240256605,0.000383729216743883
"BRONX EARLY COLLEGE ACADEMY FOR TEACHING AND LEARNING",0.0912265338173302,0.000428580683636025
"BRONX ENGINEERING AND TECHNOLOGY ACADEMY",0.157490845110741,0.000310637937364096
"BRONX ENVISION ACADEMY",0.104885682527596,0.000348014159774214
"BRONX GLOBAL LEARNING INSTITUTE FOR GIRLS CHARTER SCHOOL",0.108896763965649,0.000350505907934889
"BRONX GREEN MIDDLE SCHOOL",0.145459760730948,0.000335555418970842
"BRONX GUILD HIGH SCHOOL",0.0723499957470943,0.000421936021874227
"BRONX HAVEN HIGH SCHOOL",0.0275823776647024,0.000125417990753953
"BRONX HEALTH SCIENCES HIGH SCHOOL",0.00034622221434987,0.000246683067906782
"BRONX HIGH SCHOOL FOR MEDICAL SCIENCE",0.0482499918729753,0.000350505907934889
"BRONX HIGH SCHOOL FOR THE VISUAL ARTS",0.0176334273373917,0.000392035043946132
"BRONX HIGH SCHOOL FOR WRITING AND COMMUNICATION ARTS",0.00445944169036575,0.000263294722311279
"BRONX HIGH SCHOOL OF BUSINESS",0.185134502505591,0.000228410248061835
"BRONX HIGH SCHOOL OF SCIENCE",0.156925712236497,0.00250835981507906
"BRONX HIGH SCHOOL-LAW AND COMMUNITY SERVICE",0.123585637389204,0.000337216584411291
"BRONX INTERNATIONAL HIGH SCHOOL",0.127456658390575,0.000338047167131516
"BRONX LAB SCHOOL",0.0678196350104344,0.000299840362001173
"BRONX LATIN SCHOOL",0.19575636514963,0.000488382639492215
"BRONX LEADERSHIP ACADEMY HIGH SCHOOL",0.085518151374574,0.000451836999802321
"BRONX LEADERSHIP ACADEMY II HIGH SCHOOL",0.184429728286365,0.000423597187314676
"BRONX LIGHTHOUSE CHARTER SCHOOL",0.140256428654063,0.000560643336151777
"BRONX LITTLE SCHOOL",0.0905814464702534,0.000241699571585433
"BRONX MATHEMATICS PREPARATORY SCHOOL (THE)",0.251132894209421,0.000191034025651717
"BRONX PARK MIDDLE SCHOOL",0.172510044489508,0.000339708332571966
"BRONX PREPARATORY CHARTER SCHOOL",0.08037331851232,0.000586391400478748
"BRONX REGIONAL HIGH SCHOOL",0.135909068456843,0.000130401487075302
"BRONX RIVER HIGH SCHOOL",0.0317179948642896,0.000354658821536013
"BRONX SCHOOL FOR CONTINUOUS LEARNING",0.174731071434455,0.000263294722311279
"BRONX SCHOOL FOR LAW, GOVERNMENT AND JUSTICE",0.0833011887012974,0.000626259371049541
"BRONX SCHOOL OF LAW AND FINANCE",0.0940172086098111,0.000299009779280948
"BRONX STUDIO SCHOOL FOR WRITERS AND ARTISTS",0.0596588318381614,0.000524097696461884
