"school_name","ls","p"
"BRONX SCHOOL FOR LAW, GOVERNMENT AND JUSTICE",0.00169916227887287,0.000626259371049541
"BRONX SCHOOL OF LAW AND FINANCE",0.0213895706125299,0.000299009779280948
"BRONX STUDIO SCHOOL FOR WRITERS AND ARTISTS",8.59147556455091e-05,0.000524097696461884
"BRONX THEATRE HIGH SCHOOL",0.0222798370835858,0.000293195700239374
"BRONX WRITING ACADEMY",0.0505055915298165,0.000331402505369717
"BRONXDALE HIGH SCHOOL",0.0184515901555292,0.000381237468583209
"BRONXWOOD PREPARATORY ACADEMY (THE)",0.00516949584390942,0.000300670944721398
"BROOKLYN ACADEMY HIGH SCHOOL",0.0981548426648851,0.000164455378604521
"BROOKLYN ACADEMY OF GLOBAL FINANCE (THE)",0.000840031242059263,8.88723510640595e-05
"BROOKLYN ACADEMY OF SCIENCE AND THE ENVIRONMENT",0.0279477712051884,0.000313960268244995
"BROOKLYN ARBOR ELEMENTARY SCHOOL",0.00300578294555563,0.000483399143170866
"BROOKLYN ARTS AND SCIENCE ELEMENTARY SCHOOL",0.001316242908897,0.000271600549513528
"BROOKLYN ASCEND CHARTER SCHOOL",0.099083901330008,0.00127743622370583
"BROOKLYN BRIDGE ACADEMY",0.000301479690414469,0.000154488385961823
"BROOKLYN BROWNSTONE SCHOOL",0.0935261563374725,0.000209306845496664
"BROOKLYN CHARTER SCHOOL (THE)",0.015664029603469,0.000173591788526995
"BROOKLYN COLLEGE ACADEMY",0.109762219548187,0.000546523429907955
"BROOKLYN COLLEGIATE-A COLLEGE BOARD SCHOOL",0.0255210049364292,0.000199339852853965
"BROOKLYN COMMUNITY HIGH SCH-COMMUNICATION, ARTS & MEDIA",0.0474877425220819,0.000352997656095564
"BROOKLYN DEMOCRACY ACADEMY",0.0500674892257943,0.000162794213164072
"BROOKLYN DREAMS CHARTER SCHOOL",0.000503872216396906,0.000515791869259635
"BROOKLYN EAST COLLEGIATE CHARTER SCHOOL",0.0383959054721077,0.000257480643269705
"BROOKLYN EMERGING LEADERS ACADEMY CS",0.0650441980988736,9.63475955460832e-05
"BROOKLYN ENVIRONMENTAL EXPLORATION SCHOOL (BEES)",0.0105944241818828,8.22276893022607e-05
"BROOKLYN EXCELSIOR CHARTER SCHOOL",0.0449611744103142,0.000524097696461884
"BROOKLYN FRONTIERS HIGH SCHOOL",0.0372004928553243,0.0001436908105989
"BROOKLYN GARDENS ELEMENTARY SCHOOL",0.0272027607338807,0.000220935003579812
"BROOKLYN GENERATION SCHOOL",9.98051259806544e-05,0.000156980134122498
