"school_name","ls","p"
"BROOKLYN ARBOR ELEMENTARY SCHOOL",0.00771813615082842,0.000483399143170866
"BROOKLYN ARTS AND SCIENCE ELEMENTARY SCHOOL",0.0309036635772483,0.000271600549513528
"BROOKLYN ASCEND CHARTER SCHOOL",0.00609975645958496,0.00127743622370583
"BROOKLYN BRIDGE ACADEMY",0.00284122315494854,0.000154488385961823
"BROOKLYN BROWNSTONE SCHOOL",0.00245229930030984,0.000209306845496664
"BROOKLYN CHARTER SCHOOL (THE)",0.00257033015113511,0.000173591788526995
"BROOKLYN COLLEGE ACADEMY",0.00783316639110934,0.000546523429907955
"BROOKLYN COLLEGIATE-A COLLEGE BOARD SCHOOL",0.0155642901650024,0.000199339852853965
"BROOKLYN COMMUNITY HIGH SCH-COMMUNICATION, ARTS & MEDIA",0.0190905142845913,0.000352997656095564
"BROOKLYN DEMOCRACY ACADEMY",0.0213989775636648,0.000162794213164072
"BROOKLYN DREAMS CHARTER SCHOOL",3.94538279096905e-05,0.000515791869259635
"BROOKLYN EAST COLLEGIATE CHARTER SCHOOL",0.000858120114681641,0.000257480643269705
"BROOKLYN EMERGING LEADERS ACADEMY CS",0.00106130721267376,9.63475955460832e-05
"BROOKLYN ENVIRONMENTAL EXPLORATION SCHOOL (BEES)",0.101033895387643,8.22276893022607e-05
"BROOKLYN EXCELSIOR CHARTER SCHOOL",0.00121816611102813,0.000524097696461884
"BROOKLYN FRONTIERS HIGH SCHOOL",0.154621628916373,0.0001436908105989
"BROOKLYN GARDENS ELEMENTARY SCHOOL",0.0499462768780087,0.000220935003579812
"BROOKLYN GENERATION SCHOOL",0.00858694556597966,0.000156980134122498
"BROOKLYN HIGH SCHOOL FOR LAW AND TECHNOLOGY",0.00469440984565614,0.000500010797575363
"BROOKLYN HIGH SCHOOL FOR LEADERSHIP AND COMMUNITY",0.00344266393380041,0.000141199062438225
"BROOKLYN HIGH SCHOOL OF THE ARTS",0.000475419657384558,0.000787392418773163
"BROOKLYN INSTITUTE FOR LIBERAL ARTS",0.000922091800042591,0.000340538915292191
"BROOKLYN INTERNATIONAL HIGH SCHOOL AT WATERS EDGE",0.122526723561414,0.000289873369358475
"BROOKLYN LAB SCHOOL",0.00049086815698879,0.00037293164138096
"BROOKLYN LABORATORY CHARTER SCHOOL",0.0477855782254504,0.000570610328794476
"BROOKLYN LANDMARK ELEMENTARY SCHOOL",0.00123845465603635,0.000280736959436001
"BROOKLYN LATIN SCHOOL (THE)",0.125785401219139,0.000582238486877624
"BROOKLYN PREPARATORY HIGH SCHOOL",8.8057693028022e-07,0.000437717093558499
"BROOKLYN PROSPECT CHARTER SCHOOL",0.00088695767295752,0.000642040442733813
"BROOKLYN PROSPECT CHARTER-CSD 13",0.00840411784821511,0.000582238486877624
"BROOKLYN SCHOLARS CHARTER SCHOOL",0.0160425895366265,0.000578085573276499
"BROOKLYN SCHOOL FOR GLOBAL STUDIES",0.00172986837513354,0.000205984514615764
"BROOKLYN SCHOOL FOR MATH AND RESEARCH (THE)",0.000124118823532201,0.000230071413502285
